regime,interface,method,visible_attrs,task_attrs,injected_hidden_attrs,latent_states,state_method_decisions,target_attrs,effective_attrs,target_classes,effective_classes,label_accuracy_est,action_success,conditional_action_success,coverage,abstain_rate,probe_cost,utility,observability_violation_attrs,sufficiency_gap_attrs,note
baseline_visible,spatula,multimodal_fusion,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid",,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
baseline_visible,spatula,interface_router,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid",,373248,373248,"mass,friction,fragility,liquid","mass,friction,fragility,liquid",72,72,0.7163929600000001,1.0,1.0,1.0,0.0,0.0,1.0,,,current interface covers task
baseline_visible,spatula,active_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid",,373248,373248,"mass,friction,fragility,liquid","mass,friction,fragility,liquid",72,72,0.7163929600000001,1.0,1.0,1.0,0.0,0.0,1.0,,,probe not worth its cost or no hidden task gap
baseline_visible,spatula,abstaining_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid",,373248,373248,"mass,friction,fragility,liquid","mass,friction,fragility,liquid",72,72,0.7163929600000001,1.0,1.0,1.0,0.0,0.0,1.0,,,
baseline_visible,magnetic,global_id,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,mass,thermal,texture,material",373248,2304,0.0037429321070617284,1.0,1.0,1.0,0.0,0.0,1.0,"stiffness,porosity,friction,fragility,liquid",,
baseline_visible,magnetic,common_label,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"size,shape","size,shape",16,16,0.8464,0.020833333333333332,0.020833333333333332,1.0,0.0,0.0,0.020833333333333332,,"mass,thermal,material",
baseline_visible,magnetic,oracle_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"mass,thermal,material","mass,thermal,material",48,48,0.778688,1.0,1.0,1.0,0.0,0.0,1.0,,,
baseline_visible,magnetic,learned_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"mass,thermal,material","mass,thermal,material",48,48,0.778688,1.0,1.0,1.0,0.0,0.0,1.0,,,
baseline_visible,magnetic,universal_refinement,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","mass,material,shape,size,thermal",124416,768,0.0040684044641975305,1.0,1.0,1.0,0.0,0.0,1.0,"fragility,friction,liquid,porosity,stiffness",,
baseline_visible,magnetic,universal_coarsening,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"size,shape","size,shape",16,16,0.8464,0.020833333333333332,0.020833333333333332,1.0,0.0,0.0,0.020833333333333332,,"mass,thermal,material",
baseline_visible,magnetic,multimodal_fusion,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
baseline_visible,magnetic,interface_router,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"mass,thermal,material","mass,thermal,material",48,48,0.778688,1.0,1.0,1.0,0.0,0.0,1.0,,,current interface covers task
baseline_visible,magnetic,active_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"mass,thermal,material","mass,thermal,material",48,48,0.778688,1.0,1.0,1.0,0.0,0.0,1.0,,,probe not worth its cost or no hidden task gap
baseline_visible,magnetic,abstaining_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material",,373248,373248,"mass,thermal,material","mass,thermal,material",48,48,0.778688,1.0,1.0,1.0,0.0,0.0,1.0,,,
baseline_visible,needle,global_id,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,fragility,texture,liquid",373248,2592,0.0038739347308088894,1.0,1.0,1.0,0.0,0.0,1.0,"friction,mass,thermal,material",,
baseline_visible,needle,common_label,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"size,shape","size,shape",16,16,0.8464,0.018518518518518517,0.018518518518518517,1.0,0.0,0.0,0.018518518518518517,,"stiffness,porosity,fragility,liquid",
baseline_visible,needle,oracle_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"stiffness,porosity,fragility,liquid","stiffness,porosity,fragility,liquid",54,54,0.7163929600000001,1.0,1.0,1.0,0.0,0.0,1.0,,,
baseline_visible,needle,learned_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"stiffness,porosity,fragility,liquid","stiffness,porosity,fragility,liquid",54,54,0.7163929600000001,1.0,1.0,1.0,0.0,0.0,1.0,,,
baseline_visible,needle,universal_refinement,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","fragility,liquid,porosity,shape,size,stiffness",124416,864,0.004210798620444444,1.0,1.0,1.0,0.0,0.0,1.0,"friction,mass,material,thermal",,
baseline_visible,needle,universal_coarsening,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"size,shape","size,shape",16,16,0.8464,0.018518518518518517,0.018518518518518517,1.0,0.0,0.0,0.018518518518518517,,"stiffness,porosity,fragility,liquid",
baseline_visible,needle,multimodal_fusion,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
baseline_visible,needle,interface_router,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"stiffness,porosity,fragility,liquid","stiffness,porosity,fragility,liquid",54,54,0.7163929600000001,1.0,1.0,1.0,0.0,0.0,1.0,,,current interface covers task
baseline_visible,needle,active_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"stiffness,porosity,fragility,liquid","stiffness,porosity,fragility,liquid",54,54,0.7163929600000001,1.0,1.0,1.0,0.0,0.0,1.0,,,probe not worth its cost or no hidden task gap
baseline_visible,needle,abstaining_icip,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid",,373248,373248,"stiffness,porosity,fragility,liquid","stiffness,porosity,fragility,liquid",54,54,0.7163929600000001,1.0,1.0,1.0,0.0,0.0,1.0,,,
baseline_visible,clamp,global_id,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,friction,mass,thermal,texture",373248,5184,0.007747869461617777,1.0,1.0,1.0,0.0,0.0,1.0,"porosity,fragility,liquid,material",,
baseline_visible,clamp,common_label,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"size,shape","size,shape",16,16,0.8464,0.009259259259259259,0.009259259259259259,1.0,0.0,0.0,0.009259259259259259,,"stiffness,friction,mass,thermal",
baseline_visible,clamp,oracle_icip,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"size,stiffness,friction,mass,thermal","size,stiffness,friction,mass,thermal",432,432,0.6590815232000001,1.0,1.0,1.0,0.0,0.0,1.0,,,
baseline_visible,clamp,learned_icip,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"size,stiffness,friction,mass,thermal","size,stiffness,friction,mass,thermal",432,432,0.6590815232000001,1.0,1.0,1.0,0.0,0.0,1.0,,,
baseline_visible,clamp,universal_refinement,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","friction,mass,shape,size,stiffness,thermal",124416,1728,0.00842159724088889,1.0,1.0,1.0,0.0,0.0,1.0,"fragility,liquid,material,porosity",,
baseline_visible,clamp,universal_coarsening,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"size,shape","size,shape",16,16,0.8464,0.009259259259259259,0.009259259259259259,1.0,0.0,0.0,0.009259259259259259,,"stiffness,friction,mass,thermal",
baseline_visible,clamp,multimodal_fusion,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
baseline_visible,clamp,interface_router,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"size,stiffness,friction,mass,thermal","size,stiffness,friction,mass,thermal",432,432,0.6590815232000001,1.0,1.0,1.0,0.0,0.0,1.0,,,current interface covers task
baseline_visible,clamp,active_icip,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"size,stiffness,friction,mass,thermal","size,stiffness,friction,mass,thermal",432,432,0.6590815232000001,1.0,1.0,1.0,0.0,0.0,1.0,,,probe not worth its cost or no hidden task gap
baseline_visible,clamp,abstaining_icip,"size,shape,stiffness,friction,mass,thermal,texture","size,stiffness,friction,mass,thermal",,373248,373248,"size,stiffness,friction,mass,thermal","size,stiffness,friction,mass,thermal",432,432,0.6590815232000001,1.0,1.0,1.0,0.0,0.0,1.0,,,
hidden_single,pinch,global_id,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,friction,mass,fragility,texture",373248,5184,0.007747869461617777,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"porosity,thermal,liquid,material",porosity,
hidden_single,pinch,common_label,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"size,shape","size,shape",16,16,0.8464,0.0030864197530864196,0.0030864197530864196,1.0,0.0,0.0,0.0030864197530864196,,"stiffness,friction,mass,fragility,porosity",
hidden_single,pinch,oracle_icip,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"stiffness,friction,mass,fragility,porosity","stiffness,friction,mass,fragility",324,108,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,porosity,porosity,observable quotient is insufficient because the task asks for hidden attributes
hidden_single,pinch,learned_icip,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"stiffness,friction,mass,fragility,porosity","stiffness,friction,mass,fragility",324,108,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,porosity,porosity,
hidden_single,pinch,universal_refinement,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","fragility,friction,mass,shape,size,stiffness",124416,1728,0.008421597240888888,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"liquid,material,porosity,thermal",porosity,
hidden_single,pinch,universal_coarsening,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"size,shape","size,shape",16,16,0.8464,0.0030864197530864196,0.0030864197530864196,1.0,0.0,0.0,0.0030864197530864196,,"stiffness,friction,mass,fragility,porosity",
hidden_single,pinch,multimodal_fusion,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_single,pinch,interface_router,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"stiffness,friction,mass,fragility,porosity","stiffness,friction,mass,fragility",324,108,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,porosity,porosity,no interface covers all task attributes
hidden_single,pinch,active_icip,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"stiffness,friction,mass,fragility,porosity","stiffness,friction,mass,fragility,porosity",324,324,0.6590815232000001,1.0,1.0,1.0,0.0,0.06,0.94,,,bought targeted probes for hidden task attributes
hidden_single,pinch,abstaining_icip,"size,shape,stiffness,friction,mass,fragility,texture","stiffness,friction,mass,fragility,porosity",porosity,373248,373248,"stiffness,friction,mass,fragility,porosity","stiffness,friction,mass,fragility",324,108,0.23879765333333336,0.0,1.0,0.0,1.0,0.0,0.0,porosity,porosity,abstained because the task partition is unobservable
hidden_single,suction,global_id,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,porosity,mass,texture,liquid,material",373248,4608,0.006886995076993581,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"stiffness,friction,fragility,thermal",stiffness,
hidden_single,suction,common_label,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"size,shape","size,shape",16,16,0.8464,0.013888888888888888,0.013888888888888888,1.0,0.0,0.0,0.013888888888888888,,"porosity,mass,liquid,stiffness",
hidden_single,suction,oracle_icip,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"shape,porosity,mass,liquid,stiffness","shape,porosity,mass,liquid",288,96,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,stiffness,stiffness,observable quotient is insufficient because the task asks for hidden attributes
hidden_single,suction,learned_icip,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"shape,porosity,mass,liquid,stiffness","shape,porosity,mass,liquid",288,96,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,stiffness,stiffness,
hidden_single,suction,universal_refinement,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","liquid,mass,material,porosity,shape,size",124416,1536,0.007485864214123457,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"fragility,friction,stiffness,thermal",stiffness,
hidden_single,suction,universal_coarsening,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"size,shape","size,shape",16,16,0.8464,0.013888888888888888,0.013888888888888888,1.0,0.0,0.0,0.013888888888888888,,"porosity,mass,liquid,stiffness",
hidden_single,suction,multimodal_fusion,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_single,suction,interface_router,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"shape,porosity,mass,liquid,stiffness","shape,porosity,mass,liquid",288,96,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,stiffness,stiffness,no interface covers all task attributes
hidden_single,suction,active_icip,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"shape,porosity,mass,liquid,stiffness","shape,porosity,mass,liquid,stiffness",288,288,0.6590815232000001,1.0,1.0,1.0,0.0,0.06,0.94,,,bought targeted probes for hidden task attributes
hidden_single,suction,abstaining_icip,"size,shape,porosity,mass,texture,liquid,material","shape,porosity,mass,liquid,stiffness",stiffness,373248,373248,"shape,porosity,mass,liquid,stiffness","shape,porosity,mass,liquid",288,96,0.23879765333333336,0.0,1.0,0.0,1.0,0.0,0.0,stiffness,stiffness,abstained because the task partition is unobservable
hidden_single,enveloping,global_id,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,mass,fragility,texture",373248,1728,0.0028071990802962963,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"porosity,friction,thermal,liquid,material",porosity,
hidden_single,enveloping,common_label,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"size,shape","size,shape",16,16,0.8464,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.037037037037037035,,"stiffness,fragility,porosity",
hidden_single,enveloping,oracle_icip,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"size,stiffness,fragility,porosity","size,stiffness,fragility",108,36,0.25956266666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,porosity,porosity,observable quotient is insufficient because the task asks for hidden attributes
hidden_single,enveloping,learned_icip,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"size,stiffness,fragility,porosity","size,stiffness,fragility",108,36,0.25956266666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,porosity,porosity,
hidden_single,enveloping,universal_refinement,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","fragility,mass,shape,size,stiffness",124416,576,0.0030513033481481483,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"friction,liquid,material,porosity,thermal",porosity,
hidden_single,enveloping,universal_coarsening,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"size,shape","size,shape",16,16,0.8464,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.037037037037037035,,"stiffness,fragility,porosity",
hidden_single,enveloping,multimodal_fusion,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_single,enveloping,interface_router,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"size,stiffness,fragility,porosity","size,stiffness,fragility,porosity",108,108,0.7163929600000001,1.0,1.0,1.0,0.0,0.08,0.92,,,routed to needle
hidden_single,enveloping,active_icip,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"size,stiffness,fragility,porosity","size,stiffness,fragility,porosity",108,108,0.7163929600000001,1.0,1.0,1.0,0.0,0.06,0.94,,,bought targeted probes for hidden task attributes
hidden_single,enveloping,abstaining_icip,"size,shape,stiffness,mass,fragility,texture","size,stiffness,fragility,porosity",porosity,373248,373248,"size,stiffness,fragility,porosity","size,stiffness,fragility",108,36,0.25956266666666666,0.0,1.0,0.0,1.0,0.0,0.0,porosity,porosity,abstained because the task partition is unobservable
hidden_single,spatula,global_id,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,friction,mass,fragility,liquid",373248,1152,0.0018714660535308642,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"stiffness,porosity,thermal,texture,material",stiffness,
hidden_single,spatula,common_label,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"size,shape","size,shape",16,16,0.8464,0.004629629629629629,0.004629629629629629,1.0,0.0,0.0,0.004629629629629629,,"mass,friction,fragility,liquid,stiffness",
hidden_single,spatula,oracle_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"mass,friction,fragility,liquid,stiffness","mass,friction,fragility,liquid",216,72,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,stiffness,stiffness,observable quotient is insufficient because the task asks for hidden attributes
hidden_single,spatula,learned_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"mass,friction,fragility,liquid,stiffness","mass,friction,fragility,liquid",216,72,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,stiffness,stiffness,
hidden_single,spatula,universal_refinement,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","fragility,friction,liquid,mass,shape,size",124416,1152,0.005614398160592593,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"material,porosity,stiffness,thermal",stiffness,
hidden_single,spatula,universal_coarsening,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"size,shape","size,shape",16,16,0.8464,0.004629629629629629,0.004629629629629629,1.0,0.0,0.0,0.004629629629629629,,"mass,friction,fragility,liquid,stiffness",
hidden_single,spatula,multimodal_fusion,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_single,spatula,interface_router,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"mass,friction,fragility,liquid,stiffness","mass,friction,fragility,liquid",216,72,0.23879765333333336,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,stiffness,stiffness,no interface covers all task attributes
hidden_single,spatula,active_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"mass,friction,fragility,liquid,stiffness","mass,friction,fragility,liquid,stiffness",216,216,0.6590815232000001,1.0,1.0,1.0,0.0,0.06,0.94,,,bought targeted probes for hidden task attributes
hidden_single,spatula,abstaining_icip,"size,shape,mass,friction,fragility,liquid","mass,friction,fragility,liquid,stiffness",stiffness,373248,373248,"mass,friction,fragility,liquid,stiffness","mass,friction,fragility,liquid",216,72,0.23879765333333336,0.0,1.0,0.0,1.0,0.0,0.0,stiffness,stiffness,abstained because the task partition is unobservable
hidden_single,magnetic,global_id,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,mass,thermal,texture,material",373248,2304,0.0037429321070617284,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"stiffness,porosity,friction,fragility,liquid",stiffness,
hidden_single,magnetic,common_label,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"size,shape","size,shape",16,16,0.8464,0.006944444444444444,0.006944444444444444,1.0,0.0,0.0,0.006944444444444444,,"mass,thermal,material,stiffness",
hidden_single,magnetic,oracle_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"mass,thermal,material,stiffness","mass,thermal,material",144,48,0.25956266666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,stiffness,stiffness,observable quotient is insufficient because the task asks for hidden attributes
hidden_single,magnetic,learned_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"mass,thermal,material,stiffness","mass,thermal,material",144,48,0.25956266666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,stiffness,stiffness,
hidden_single,magnetic,universal_refinement,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"fragility,friction,liquid,mass,material,porosity,shape,size,stiffness,thermal","mass,material,shape,size,thermal",124416,768,0.0040684044641975305,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"fragility,friction,liquid,porosity,stiffness",stiffness,
hidden_single,magnetic,universal_coarsening,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"size,shape","size,shape",16,16,0.8464,0.006944444444444444,0.006944444444444444,1.0,0.0,0.0,0.006944444444444444,,"mass,thermal,material,stiffness",
hidden_single,magnetic,multimodal_fusion,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material",373248,373248,0.3996373778857418,1.0,1.0,1.0,0.0,0.18,0.8200000000000001,,,
hidden_single,magnetic,interface_router,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"mass,thermal,material,stiffness","mass,thermal,material",144,48,0.25956266666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,stiffness,stiffness,no interface covers all task attributes
hidden_single,magnetic,active_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"mass,thermal,material,stiffness","mass,thermal,material,stiffness",144,144,0.7163929600000001,1.0,1.0,1.0,0.0,0.06,0.94,,,bought targeted probes for hidden task attributes
hidden_single,magnetic,abstaining_icip,"size,shape,mass,thermal,texture,material","mass,thermal,material,stiffness",stiffness,373248,373248,"mass,thermal,material,stiffness","mass,thermal,material",144,48,0.25956266666666666,0.0,1.0,0.0,1.0,0.0,0.0,stiffness,stiffness,abstained because the task partition is unobservable
hidden_single,needle,global_id,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"size,shape,stiffness,porosity,friction,mass,fragility,thermal,texture,liquid,material","size,shape,stiffness,porosity,fragility,texture,liquid",373248,2592,0.0038739347308088894,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,"friction,mass,thermal,material",friction,
hidden_single,needle,common_label,"size,shape,stiffness,porosity,fragility,liquid,texture","stiffness,porosity,fragility,liquid,friction",friction,373248,373248,"size,shape","size,shape",16,16,0.8464,0.006172839506172839,0.006172839506172839,1.0,0.0,0.0,0.006172839506172839,,"stiffness,porosity,fragility,liquid,friction",
