regime,interface,noise,train_probes,pair_trials,pair_accuracy,false_split_rate,false_merge_rate,estimated_action_success,action_trials
hidden_single,needle,0.08,32,26244,0.9917695473251029,0.6666666666666666,0.004140786749482402,0.3333333333333333,373248
hidden_single,needle,0.08,64,26244,0.9917695473251029,0.6666666666666666,0.004140786749482402,0.3333333333333333,373248
hidden_single,needle,0.16,1,26244,0.9888174409924277,0.9057872796133444,0.005626007947908972,0.16994290720244987,373248
hidden_single,needle,0.16,2,26244,0.9909537825827217,0.7327436107995349,0.004551202551549907,0.298146361922743,373248
hidden_single,needle,0.16,4,26244,0.9912602398703073,0.7079205705051044,0.004397022177050335,0.31192262625,373248
hidden_single,needle,0.16,8,26244,0.9917218112964707,0.6705332849858732,0.0041648030123346115,0.33139235860403804,373248
hidden_single,needle,0.16,16,26244,0.9917695473251029,0.6666666666666666,0.004140786749482402,0.3333333333333333,373248
hidden_single,needle,0.16,32,26244,0.9917695473251029,0.6666666666666666,0.004140786749482402,0.3333333333333333,373248
hidden_single,needle,0.16,64,26244,0.9917695473251029,0.6666666666666666,0.004140786749482402,0.3333333333333333,373248
hidden_single,clamp,0.02,1,1679616,0.9988690440179625,0.7328594763603382,0.0005659146535601064,0.2982447654383006,373248
hidden_single,clamp,0.02,2,1679616,0.9989686272856477,0.6683295189003442,0.0005160845705794161,0.33250069425154316,373248
hidden_single,clamp,0.02,4,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.02,8,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.02,16,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.02,32,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.02,64,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.08,1,1679616,0.9986854414219073,0.8518339586041099,0.000657786840620934,0.22048404432441698,373248
hidden_single,clamp,0.08,2,1679616,0.9989493529660062,0.68081927802802,0.0005257291722224092,0.32617288481435186,373248
hidden_single,clamp,0.08,4,1679616,0.9989601613099711,0.6738154711387812,0.000520320827134194,0.32973769853007817,373248
hidden_single,clamp,0.08,8,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.08,16,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.08,32,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.08,64,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.16,1,1679616,0.9985607272129742,0.9326487659927934,0.0007201920972917324,0.1445965921671382,373248
hidden_single,clamp,0.16,2,1679616,0.9988506586550568,0.7447731915232312,0.0005751144336086729,0.2914457728198411,373248
hidden_single,clamp,0.16,4,1679616,0.9988940901794156,0.7166295637387892,0.0005533819025009952,0.30724400639638677,373248
hidden_single,clamp,0.16,8,1679616,0.9989686272856477,0.6683295189003442,0.0005160845705794161,0.33250069425154316,373248
hidden_single,clamp,0.16,16,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.16,32,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_single,clamp,0.16,64,1679616,0.9989711934156379,0.6666666666666666,0.0005148005148005149,0.3333333333333333,373248
hidden_pair,pinch,0.02,1,944784,0.9981341088634662,0.906823092355434,0.0009339063772970481,0.10170324482124485,373248
hidden_pair,pinch,0.02,2,944784,0.9981698700144717,0.8894431729667814,0.0009160073871954491,0.11083356475051438,373248
hidden_pair,pinch,0.02,4,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.02,8,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.02,16,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.02,32,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.02,64,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.08,1,944784,0.9980629941095793,0.941384862744483,0.0009695003735782521,0.08017601611796982,373248
hidden_pair,pinch,0.08,2,944784,0.9981627696037397,0.8928939725825185,0.0009195612487976506,0.1090879213425926,373248
hidden_pair,pinch,0.08,4,944784,0.9981668547536606,0.8909085897209237,0.000917516570258418,0.11009605960937499,373248
hidden_pair,pinch,0.08,8,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.08,16,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.08,32,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.08,64,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.16,1,944784,0.9980061310598618,0.969020304907144,0.0009979611791010752,0.05692779219178668,373248
hidden_pair,pinch,0.16,2,944784,0.9981274303182546,0.9100688653282586,0.0009372490889065488,0.09989572333156505,373248
hidden_pair,pinch,0.16,4,944784,0.9981423546568509,0.9028156367704759,0.0009297792345730954,0.1038863926953125,373248
hidden_pair,pinch,0.16,8,944784,0.9981698700144717,0.8894431729667814,0.0009160073871954491,0.11083356475051438,373248
hidden_pair,pinch,0.16,16,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.16,32,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,pinch,0.16,64,944784,0.9981710105166895,0.8888888888888888,0.0009154365488042113,0.1111111111111111,373248
hidden_pair,suction,0.02,1,746496,0.9979034318174852,0.9057174548463811,0.0010494987889297582,0.10230906226273147,373248
hidden_pair,suction,0.02,2,746496,0.997941958429784,0.8890739583333334,0.0010302131614522985,0.11101851851851852,373248
hidden_pair,suction,0.02,4,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.02,8,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.02,16,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.02,32,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.02,64,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.08,1,746496,0.9978147494779213,0.9440282255379975,0.0010938913389779805,0.0780885180898491,373248
hidden_pair,suction,0.08,2,746496,0.9979322952641589,0.893248445883332,0.0010350503428543825,0.10890458235596708,373248
hidden_pair,suction,0.08,4,746496,0.9979389785055334,0.8903612856095733,0.0010317048500690308,0.11037214326195988,373248
hidden_pair,suction,0.08,8,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.08,16,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.08,32,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.08,64,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.16,1,746496,0.9977573541617097,0.9688230021414108,0.001122622250453547,0.056759311676954735,373248
hidden_pair,suction,0.16,2,746496,0.9978899590870434,0.9115376743972462,0.0010562429599041095,0.09904235295572916,373248
hidden_pair,suction,0.16,4,746496,0.9979135881532712,0.9013299177868386,0.0010444147367170784,0.10468091331790122,373248
hidden_pair,suction,0.16,8,746496,0.9979402523142253,0.8898110002546296,0.001031067207711042,0.11064845679012345,373248
hidden_pair,suction,0.16,16,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.16,32,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,suction,0.16,64,746496,0.9979423868312757,0.8888888888888888,0.0010299987125016094,0.1111111111111111,373248
hidden_pair,enveloping,0.02,1,104976,0.9944279372007683,0.9026741734755522,0.0027946568838252387,0.10395561651234567,373248
hidden_pair,enveloping,0.02,2,104976,0.9945107486449292,0.8892587195214844,0.00275312297065475,0.11092600308641973,373248
hidden_pair,enveloping,0.02,4,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.02,8,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.02,16,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.02,32,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.02,64,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.08,1,104976,0.9942501048351281,0.9314830167092478,0.002883848348945039,0.08683323045267488,373248
hidden_pair,enveloping,0.08,2,104976,0.994494961781548,0.8918161913892337,0.0027610408402143466,0.10963610185185185,373248
hidden_pair,enveloping,0.08,4,104976,0.9945039418228019,0.8903614247060976,0.00275653691859473,0.11037198958333334,373248
hidden_pair,enveloping,0.08,8,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.08,16,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.08,32,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.08,64,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.16,1,104976,0.9940900891748798,0.9574055536694592,0.002964103881329596,0.06730379372427983,373248
hidden_pair,enveloping,0.16,2,104976,0.9944119180624517,0.9052692738828283,0.002802691250411234,0.10254479726080246,373248
hidden_pair,enveloping,0.16,4,104976,0.9944485263350625,0.8993387337198688,0.0027843304449531535,0.10573678645833334,373248
hidden_pair,enveloping,0.16,8,104976,0.9945107486449292,0.8892587195214844,0.00275312297065475,0.11092600308641973,373248
hidden_pair,enveloping,0.16,16,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.16,32,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,enveloping,0.16,64,104976,0.9945130315500685,0.8888888888888888,0.0027519779841761274,0.1111111111111111,373248
hidden_pair,spatula,0.02,1,419904,0.997205092124539,0.9055501516493497,0.0013996138356249606,0.1023962822646605,373248
hidden_pair,spatula,0.02,2,419904,0.9972553743224646,0.8892587195214844,0.001374433878703994,0.11092600308641973,373248
hidden_pair,spatula,0.02,4,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.02,8,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.02,16,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.02,32,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.02,64,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.08,1,419904,0.9970889755589625,0.9431719188961734,0.0014577618530079955,0.07865643458504801,373248
hidden_pair,spatula,0.08,2,419904,0.9972419622551323,0.8936042293371061,0.0013811502771825445,0.10872246766975309,373248
hidden_pair,spatula,0.08,4,419904,0.9972514073969472,0.8905440033891218,0.001376420407092924,0.11028001292534723,373248
hidden_pair,spatula,0.08,8,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.08,16,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.08,32,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.08,64,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.16,1,419904,0.9970101555947686,0.9687095872950057,0.0014972327469783707,0.056703446212705746,373248
hidden_pair,spatula,0.16,2,419904,0.9971875720604273,0.9112266524215219,0.0014083874071430017,0.09921209134982636,373248
hidden_pair,spatula,0.16,4,419904,0.9972160887546866,0.9019872434815505,0.0013941070223826124,0.10432696263888888,373248
hidden_pair,spatula,0.16,8,419904,0.9972531032907181,0.8899945338073305,0.0013755711496249306,0.11055624974279833,373248
hidden_pair,spatula,0.16,16,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.16,32,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,spatula,0.16,64,419904,0.9972565157750344,0.8888888888888888,0.0013738622703074021,0.1111111111111111,373248
hidden_pair,magnetic,0.02,1,186624,0.9958201547637963,0.9028465710200227,0.0020947716264965725,0.10386706828703703,373248
hidden_pair,magnetic,0.02,2,186624,0.9958839168595679,0.8890739583333334,0.0020628166086620265,0.11101851851851852,373248
hidden_pair,magnetic,0.02,4,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.02,8,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.02,16,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.02,32,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.02,64,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.08,1,186624,0.9956827988144792,0.9325154560724991,0.0021636089468039417,0.0862062757201646,373248
hidden_pair,magnetic,0.08,2,186624,0.9958728961629453,0.89145442880384,0.0020683397420042694,0.10981974691358024,373248
hidden_pair,magnetic,0.08,4,186624,0.9958788036937818,0.8901784021431423,0.0020653791233019546,0.11046419675925925,373248
hidden_pair,magnetic,0.08,8,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.08,16,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.08,32,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.08,64,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.16,1,186624,0.9955668521251038,0.957559940977605,0.0022217168004120768,0.06737010288065844,373248
hidden_pair,magnetic,0.16,2,186624,0.9958074020007419,0.9056011678397697,0.002101162802412459,0.10236935706018518,373248
hidden_pair,magnetic,0.16,4,186624,0.9958395201587523,0.8986636457095065,0.0020850664633631248,0.10609552025462962,373248
hidden_pair,magnetic,0.16,8,186624,0.9958839168595679,0.8890739583333334,0.0020628166086620265,0.11101851851851852,373248
hidden_pair,magnetic,0.16,16,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.16,32,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,magnetic,0.16,64,186624,0.9958847736625515,0.8888888888888888,0.0020623872131992783,0.1111111111111111,373248
hidden_pair,needle,0.02,1,419904,0.997132602118268,0.9290369136811659,0.0014359148588580608,0.07686268246720679,373248
hidden_pair,needle,0.02,2,419904,0.997169498828009,0.9170823797250861,0.0014174379903015232,0.08312517356288579,373248
hidden_pair,needle,0.02,4,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.02,8,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.02,16,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.02,32,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.02,64,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.08,1,419904,0.9970471392475995,0.9567268837777941,0.0014787123396874718,0.05942136103652263,373248
hidden_pair,needle,0.08,2,419904,0.9971590459250859,0.9204691202721543,0.0014226725197405787,0.08140549314236112,373248
hidden_pair,needle,0.08,4,419904,0.9971665283564937,0.918044812496041,0.0014189255216322115,0.08264096961914064,373248
hidden_pair,needle,0.08,8,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.08,16,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.08,32,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.08,64,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.16,1,419904,0.9969862752472118,0.9764468199033361,0.001509191375430195,0.04248572680061247,373248
hidden_pair,needle,0.16,2,419904,0.9971197965966052,0.9331859026998838,0.00144232751576489,0.07453659048068575,373248
hidden_pair,needle,0.16,4,419904,0.9971389501770793,0.926980142626276,0.0014327359236882158,0.0779806565625,373248
hidden_pair,needle,0.16,8,419904,0.9971677983912146,0.9176333212464682,0.0014182895227920673,0.08284808965100951,373248
hidden_pair,needle,0.16,16,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.16,32,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,needle,0.16,64,419904,0.997170781893004,0.9166666666666666,0.001416795466254508,0.08333333333333333,373248
hidden_pair,clamp,0.02,1,15116544,0.9995314026960973,0.9109531587867794,0.0002343589294537636,0.09941492181276686,373248
hidden_pair,clamp,0.02,2,15116544,0.999542467503618,0.8894431729667814,0.00022882510238404454,0.11083356475051438,373248
hidden_pair,clamp,0.02,4,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.02,8,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.02,16,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.02,32,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.02,64,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.08,1,15116544,0.9995110024076468,0.9506113195347033,0.00024456169784787835,0.07349468144147232,373248
hidden_pair,clamp,0.08,2,15116544,0.9995403259125466,0.8936064260093399,0.0002298961734009108,0.10872429493811728,373248
hidden_pair,clamp,0.08,4,15116544,0.9995415268396539,0.891271823712927,0.00022929555536735976,0.10991256617669272,373248
hidden_pair,clamp,0.08,8,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.08,16,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.08,32,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.08,64,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.16,1,15116544,0.9994971452733208,0.9775495886642644,0.00025149204750817206,0.04819886405571273,373248
hidden_pair,clamp,0.16,2,15116544,0.9995293598779966,0.9149243971744104,0.0002353806012797558,0.09714859093994702,373248
hidden_pair,clamp,0.16,4,15116544,0.9995341856029254,0.9055431879129298,0.000232967118063527,0.10241466879879559,373248
hidden_pair,clamp,0.16,8,15116544,0.999542467503618,0.8894431729667814,0.00022882510238404454,0.11083356475051438,373248
hidden_pair,clamp,0.16,16,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.16,32,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
hidden_pair,clamp,0.16,64,15116544,0.9995427526291724,0.8888888888888888,0.00022868250292999465,0.1111111111111111,373248
global_observable_control,pinch,0.02,1,11664,0.997010966088909,0.16140783119890656,0.0015084844037280937,0.9153292033912038,373248
global_observable_control,pinch,0.02,2,11664,0.9999076193203512,0.004988556701032931,4.6622025243292654e-05,0.9975020827546295,373248
global_observable_control,pinch,0.02,4,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.02,8,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.02,16,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.02,32,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.02,64,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.08,1,11664,0.9912506710240676,0.47246376470034723,0.004415549202806982,0.7215841450617284,373248
global_observable_control,pinch,0.08,2,11664,0.9993324860510617,0.0360457532426669,0.0003368761985295976,0.9817912920833334,373248
global_observable_control,pinch,0.08,4,11664,0.9996633831946609,0.01817730748831381,0.00016988137839545585,0.9908645364843751,373248
global_observable_control,pinch,0.08,8,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.08,16,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.08,32,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.08,64,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.16,1,11664,0.9866447639969574,0.7211827441642955,0.006740025646395286,0.5123501297260802,373248
global_observable_control,pinch,0.16,2,11664,0.9964700039267717,0.190619787954328,0.001781493345367551,0.8990615099840855,373248
global_observable_control,pinch,0.16,4,11664,0.9976788753530688,0.12534073093428366,0.001171408700320403,0.9349775342578126,373248
global_observable_control,pinch,0.16,8,11664,0.9999076193203512,0.004988556701032931,4.6622025243292654e-05,0.9975020827546295,373248
global_observable_control,pinch,0.16,16,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.16,32,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,pinch,0.16,64,11664,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.02,1,9216,0.9968446438829702,0.15145709361743032,0.0015942851959729483,0.9207815603645834,373248
global_observable_control,suction,0.02,2,9216,0.9999652994791667,0.001665625000000115,1.7532894736842146e-05,0.9991666666666666,373248
global_observable_control,suction,0.02,4,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.02,8,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.02,16,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.02,32,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.02,64,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.08,1,9216,0.9896613743782922,0.49625402984197786,0.005223726629915553,0.702796662808642,373248
global_observable_control,suction,0.08,2,9216,0.9991825830635419,0.03923601294998835,0.00041301066263145573,0.9801412412037038,373248
global_observable_control,suction,0.08,4,9216,0.9997239256148718,0.01325157048615988,0.00013949021564378588,0.9933492893576389,373248
global_observable_control,suction,0.08,8,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.08,16,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.08,32,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.08,64,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.16,1,9216,0.9850123537651522,0.7194070192726978,0.007572705466028397,0.5108338050925927,373248
global_observable_control,suction,0.16,2,9216,0.995753352717183,0.20383906957521636,0.0021456744165812254,0.8913811766015626,373248
global_observable_control,suction,0.16,4,9216,0.9976673070816344,0.11196926008154773,0.0011786237903320801,0.9421282198611112,373248
global_observable_control,suction,0.16,8,9216,0.9998271041189237,0.008299002291666802,8.735791885964703e-05,0.9958361111111111,373248
global_observable_control,suction,0.16,16,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.16,32,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,suction,0.16,64,9216,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.02,1,1296,0.9931073577066682,0.12406756127997065,0.0035447874651420084,0.9356005486111112,373248
global_observable_control,enveloping,0.02,2,1296,0.9998150846837022,0.0033284756933595894,9.50993055245478e-05,0.9983340277777777,373248
global_observable_control,enveloping,0.02,4,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.02,8,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.02,16,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.02,32,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.02,64,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.08,1,1296,0.9787029360898205,0.38334715038323053,0.01095277572523515,0.781499074074074,373248
global_observable_control,enveloping,0.08,2,1296,0.9985363487498276,0.026345722503104074,0.0007527349286601164,0.9867249166666667,373248
global_observable_control,enveloping,0.08,4,1296,0.9992637320913955,0.01325282235487879,0.00037865206728225154,0.9933479062500001,373248
global_observable_control,enveloping,0.08,8,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.08,16,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.08,32,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.08,64,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.16,1,1296,0.9657416676097148,0.6166499830251333,0.017618570943575235,0.6057341435185185,373248
global_observable_control,enveloping,0.16,2,1296,0.9918098075030303,0.147423464945455,0.004212098998441571,0.9229031753472222,373248
global_observable_control,enveloping,0.16,4,1296,0.9947750775845101,0.09404860347881938,0.0026871029565376874,0.9516310781250001,373248
global_observable_control,enveloping,0.16,8,1296,0.9998150846837022,0.0033284756933595894,9.50993055245478e-05,0.9983340277777777,373248
global_observable_control,enveloping,0.16,16,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.16,32,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,enveloping,0.16,64,1296,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.02,1,5184,0.9958346843098849,0.1499513648441475,0.002111991054142917,0.9215665403819445,373248
global_observable_control,spatula,0.02,2,5184,0.9999075423418512,0.0033284756933595894,4.687993934308694e-05,0.9983340277777777,373248
global_observable_control,spatula,0.02,4,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.02,8,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.02,16,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.02,32,5184,1.0,0.0,0.0,1.0,373248
global_observable_control,spatula,0.02,64,5184,1.0,0.0,0.0,1.0,373248
